Date,SPY,NSEI,BVSP,IMOEX.ME,IBEX,MXX,XLE,XLF,XLI,XLK,XLV,XLB,XLU,XLRE,XLY,XLP,post_covid
5/3/2018,-0.002206103,-0.00358912,-0.015003112,-0.014125297,-0.004978282,-0.015086072,-0.002310348,-0.008507611,0.002382705,0.002263329,-0.009043094,0.004564495,-0.001364142,-0.000322977,-0.004470305,-0.001020336,FALSE
5/4/2018,0.012863369,-0.005765879,-0.002043196,0.00674913,0.006483677,-0.00216731,0.004886637,0.012917644,0.011552588,0.01880933,0.007932505,0.012359736,0.004475157,0.011241411,0.013063231,0.014391574,FALSE
5/7/2018,0.003377437,0.009117073,-0.004872411,0.003335878,0.003635547,-0.01107297,0.001353213,0.00657918,0.006620677,0.00692618,-0.001482568,-0.000346142,-0.005255399,0.001914448,0.003358933,-0.006258008,FALSE
5/8/2018,0,0.000214602,0.002921472,0.002117747,0.00267854,0.005253826,0.007812464,0.006897576,0.007123329,0.002200425,-0.007570729,-0.002078836,-0.02529793,-0.007037748,-0.004224616,-0.004058642,FALSE
5/10/2018,0.018926572,-0.000116635,0.034419363,0.0047368,0.007690575,-0.00360157,0.027656485,0.022890945,0.017455479,0.025178823,0.019003797,0.02144715,0.006981177,0.016871357,0.007095041,0.007293529,FALSE
5/11/2018,0.003046714,0.008358547,-0.007493562,0.013885512,0.002417467,0.003802968,0.001434671,-0.000707307,0.002143816,-0.001429783,0.014802497,-0.000339619,0.001390332,-0.004746035,0.002099535,0,FALSE
5/14/2018,0.00047636,9.22E-06,0.000140802,0.005256411,-0.001324999,-0.00449624,0.006883785,-0.000708162,-0.001741437,-0.000143245,0.006602369,0.00389815,-0.003778384,-0.007002022,0.001904896,-0.000403965,FALSE
5/15/2018,-0.006911063,-0.000439643,-0.00119745,-0.00877178,-0.004905871,-0.00561185,0.00025841,-0.001772011,-0.003357895,-0.009491085,-0.013006197,-0.003049393,-0.008403404,-0.017072328,-0.005821373,-0.003844022,FALSE
5/16/2018,0.004196729,-0.005639911,0.016392568,0.000581708,-0.009508563,0.003470241,0.003487886,0.001772011,0.003625837,0.00446905,0.00556028,0.011806414,-0.00786707,-0.002602537,0.008292375,0.00706987,FALSE
5/17/2018,-0.000845271,-0.005451839,-0.034265425,-0.006383635,0.01037037,-0.013705606,0.014974118,-0.00212679,0.003880081,-0.005191762,0.000361647,0.002344566,-0.008133596,-0.005225326,-0.003327555,0.003416136,FALSE
5/18/2018,-0.002503356,-0.008111272,-0.006478571,0.001475097,-0.010231878,-0.00264894,-0.007779132,-0.008195294,0.005857763,-0.004201759,0.002527113,0.001337436,0.000204311,0.000654574,-0.001238821,-0.00623802,FALSE
5/21/2018,0.007490432,-0.007549869,-0.015367471,0.002442262,-0.004549353,-0.007953057,0.01019002,0.00713028,0.015020229,0.008674155,0.000961243,0.005331505,0.005090422,0.010093016,0.005515278,0.004229926,FALSE
5/22/2018,-0.002783962,0.001899931,0.011230474,-0.002472269,0.00715655,0.006508986,-0.013395697,0.006726552,-0.012368796,-0.001440516,-0.001923096,-0.008343071,0.003648743,0.001294777,-0.004467118,-0.001810592,FALSE
5/23/2018,0.002747676,-0.010144632,-0.022885245,-0.013542859,-0.011287656,0.003848221,-0.000128506,-0.006371552,-0.000926869,0.007325162,0.003242727,-0.002348443,0.009064433,0.008055531,0.007213422,0.003618027,FALSE
5/24/2018,-0.002050869,0.00797361,-0.009255357,-0.000679826,-0.00289696,-0.00753435,-0.01657839,-0.007843145,0.004891064,-0.001145779,-0.003965138,-0.003533384,0.008187524,-0.003858562,0.00217264,-0.000802883,FALSE
5/25/2018,-0.002385395,0.00864637,-0.015394594,0.00546022,-0.017102195,-0.007536103,-0.026333007,-0.00322641,-0.001847818,-0.000716707,-0.00144547,-0.005408094,0.004366077,0.004820776,0.001508893,0.001605214,FALSE
5/29/2018,-0.011567975,0.002650799,-0.036475619,-0.003722423,-0.031551444,-0.00990916,-0.003088686,-0.033963515,-0.016115607,-0.005462676,-0.01030154,-0.017436229,0,0.002561778,-0.007756439,-0.002207736,FALSE
5/30/2018,0.013256562,-0.001783746,0.008925242,-0.000174037,0.004704699,0.001533244,0.029813253,0.018038403,0.01399923,0.007325162,0.01487274,0.011657704,0.008086049,0.013026357,0.009074851,0.013966658,FALSE
6/1/2018,0.003625272,0.007681734,0.006311955,-0.000984123,0.006896384,0.006625356,-0.002875965,0.002550539,-0.003580997,0.017166736,0.000479992,0.006794817,-0.013845319,0.000946577,0.002537431,-0.016179279,FALSE
6/4/2018,0.004739744,-0.006349485,0.01740335,0.012253857,0.012165577,0.005115606,-0.008678435,0.003269781,-0.001462718,0.007986463,0.003711737,0.005739451,-0.007998133,0.009728533,0.011107666,0.008222233,FALSE
6/5/2018,0.000727427,-0.00333147,-0.025175578,-0.002330921,-0.006575154,-0.002506926,-0.002380062,-0.0043619,0.001196791,0.003482638,-0.002033817,0.007545744,-0.0052337,-0.005009227,0.005830772,-0.004604207,FALSE
6/6/2018,0.008326097,0.008600566,-0.006873599,-0.001199923,0.010801955,0.001132093,0.00475427,0.018050967,0.008338534,0.006514424,0.011194669,0.018373598,-0.024102485,0.002820745,0.009277579,0.001203106,FALSE
6/7/2018,-0.000108305,0.007803071,-0.03022208,0.000267781,0.003812364,0.006502455,0.015037918,0.003214925,0.00420903,-0.008045201,0.001301913,-0.005097546,0.007004561,0,0.002921521,0.006193339,FALSE
6/8/2018,0.002952078,-6.49E-05,-0.012384945,-0.021008736,-0.008449494,0.010128909,-0.001948832,0.0014254,0.003276053,-0.001672767,0.005778462,0.002798502,-0.000410532,0.003437192,0.002094714,0.012272487,FALSE
6/11/2018,0.00132924,0.001790784,-0.008729832,0.001682976,0.0154753,0.007840433,0.005188021,-0.002138921,0.001960178,0.00111542,0.001879923,0.001478412,-0.002055769,-0.000312216,0.003994848,0.008229023,FALSE
6/13/2018,-0.001904721,0.006445331,-0.002575644,-0.000444696,8.08E-05,0.009873904,-0.011449216,-0.006085679,-0.009049766,-0.000278915,-0.000352469,-0.009566193,0.008810333,-0.016992294,0.006322848,-0.001171395,FALSE
6/14/2018,0.002514761,-0.00449121,-0.009767186,-0.007625678,0.005902336,0.00929488,-0.001440815,-0.009379507,-0.003828365,0.007084024,0.005153082,0.001490409,0.0123674,0.009475709,0.01039072,0.001756367,FALSE
6/15/2018,-0.001276556,0.000892491,-0.009326339,-0.007103087,-0.010773168,-0.005490322,-0.021711812,-3.65E-05,-0.002499411,-0.003827187,0.001944086,-0.00700683,0.007089922,-0.001618156,0.001642547,0.012770566,FALSE
6/18/2018,-0.002059226,-0.001651491,-0.013416718,-0.006712881,-0.008317881,-0.005939123,0.009927444,-0.001821881,-0.004135296,0.00111489,-0.009641212,-0.0025146,0.003224502,-0.000953215,-0.001696113,-0.014658689,FALSE
6/19/2018,-0.003839842,-0.00831229,0.022364946,-0.000513115,-0.001434074,-0.00370357,-0.002272044,-0.002555915,-0.021346251,-0.005166561,0.00259579,-0.018464009,0.009810867,0.001270751,-0.001251906,0.005301788,FALSE
6/20/2018,0.00170456,0.00573488,0.010159163,0.01556642,0.003428113,0.005813157,0.004405649,-0.002562748,0.000682174,0.002097671,0.002118859,-0.003253822,0.00079656,0.010735725,0.004730322,0.000978712,FALSE
6/21/2018,-0.006288799,-0.002877331,-0.028806898,-0.004588901,-0.008906814,-0.006490303,-0.018689546,-0.002936891,-0.01263369,-0.007713047,-0.005778633,-0.010691612,0.003378797,0.005949719,-0.007148572,0.00195451,FALSE
6/22/2018,0.001821732,0.007489734,0.008044615,0.001663838,0.009233582,0.006024629,0.019754712,-0.004790753,0.003449031,-0.003243521,0.004484327,0.014458152,0.006920571,0.008703903,-0.001705531,0.008168232,FALSE
6/25/2018,-0.013706335,-0.00550396,0.004406974,-0.005808787,-0.017949912,0.00021845,-0.020297657,-0.010770914,-0.012751691,-0.020981212,-0.009226467,-0.015672625,0.016416088,-0.002479176,-0.021978771,0.005023322,FALSE
6/26/2018,0.002211369,0.000622359,0.006350209,-0.002515792,0.002025417,0.003440007,0.012549933,-0.003366387,0.003759253,0.004030625,-0.003094568,0.00381172,0.001162462,0.0052609,0.007137264,-0.004248971,FALSE
6/27/2018,-0.008318705,-0.009118299,-0.01121028,0.010065606,0.002197266,-0.000735988,0.013321027,-0.012441362,-0.008092496,-0.013741759,-0.008499373,-0.003117435,0.004828578,-0.002781723,-0.013031577,-0.002131066,FALSE
6/28/2018,0.005701214,-0.007742169,0.016267145,-0.001483212,-0.007232062,0.003340372,-0.001324136,0.00868774,0.001399664,0.012160049,0.001321414,0.003808774,-0.000385463,0.009855228,0.007821074,0,FALSE
6/29/2018,0.001438578,0.011754147,0.013782824,0.02010091,0.003508303,0.013346906,0.006208082,0,0.002096287,-0.000431685,0.002038863,0.003450003,0.001540739,0.002448607,0.001739834,-0.000582123,FALSE
7/2/2018,0.00213595,-0.005334195,0.001057671,0.010123073,-0.006715044,-0.021411225,-0.014858078,0.004877148,0.002231485,0.00888498,0.003110592,-0.005352567,0.007095697,-0.005825455,0.001371172,-0.00583888,FALSE
7/3/2018,-0.003537647,0.003989347,0.011303257,-0.007643539,0.010676985,0.008545184,0.006262185,-0.009022714,-0.003209127,-0.011912352,0.002386014,-0.001732886,0.002862346,0.005825455,-0.005037766,0.00233976,FALSE
7/5/2018,0.008124918,0.004648066,0.01194177,0.019452096,0.021027942,0.031561131,-0.001063252,0.002263416,0.004878933,0.014050324,0.010313739,0.008634311,0.005321039,0.013059987,0.004946302,0.013732091,FALSE
7/6/2018,0.00842269,0.002128052,0.006111156,-0.000630924,0.003924886,0.008586157,0.006097768,0.004886148,0.003470684,0.011606313,0.014286087,0.004973902,0.007740978,0.004215771,0.007827545,0.003068626,FALSE
7/10/2018,0.01255585,0.016077732,-0.001975019,0.008402482,-0.001586335,0.000194172,0.022217107,0.018942074,0.021524062,0.009942206,0.01109954,0.017300092,-0.021865939,-0.004517343,0.014044239,0.00801064,FALSE
7/11/2018,-0.007341229,9.59E-05,-0.006203918,-0.012345635,-0.015869568,0.000698387,-0.021424686,-0.004794572,-0.016547434,-0.003909304,-0.007965421,-0.016957991,0.008994446,-0.003022868,-0.002326948,-0.003234801,FALSE
7/12/2018,0.009025206,0.006817985,0.019394305,-0.006049485,0.003466573,-0.006730332,0.001715264,0.00184686,0.01165268,0.015683177,0.011065185,0.002391565,0.000761669,0.00241906,0.006608887,-0.001334828,FALSE
7/13/2018,0.000786969,-0.000390145,0.009681939,0.010440247,-0.003343276,-0.005979053,0.005258816,-0.004437659,0.00516593,-0.001102177,0.001832149,-0.000512063,0.000190587,-0.003327883,0.002222882,0.006467686,FALSE
7/16/2018,-0.000894267,-0.00747423,0.000769999,-0.005234373,-0.001840396,0.000995233,-0.011606458,0.01763417,-0.004076426,-0.002346165,-0.006082465,-0.008055727,-0.000952256,-0.005469386,0.002483914,-0.00475174,FALSE
7/17/2018,0.004037024,0.00648902,0.019085363,-0.010014943,0.000257251,0.005154827,-0.003987793,0.001092281,0.003940788,0.007433752,0.005510184,0.012993699,-0.000762427,-0.006725842,0.000974052,0.008536629,FALSE
7/18/2018,0.002101351,-0.002510369,-0.009865476,-0.007008689,0.003471528,0.006102742,0.000665412,0.015878868,0.010924546,-0.001647095,0.000801158,-0.009386407,-0.005161184,-0.00368764,-0.000619638,-0.008155636,FALSE
7/19/2018,-0.003778602,-0.002128825,0.00160155,-0.011099501,-0.003296716,-0.005216974,0.000266465,-0.015151758,-0.000402498,-0.003578666,-0.005620967,0.003594251,0.009156989,0.009498985,-0.002305573,0.000571262,FALSE
7/20/2018,-0.001143583,0.004834522,0.013892494,-0.009576602,0.000380563,0.00328601,-0.003465715,0.001815805,-0.001073969,0.000276212,-0.001957585,-0.004108671,-0.00705083,-0.008883397,-0.00444834,0.006071944,FALSE
7/23/2018,0.001857351,0.006748156,-0.007345131,0.00595687,0.00013365,-0.001172444,-0.00441621,0.013693906,-0.006198566,0.005086569,0.002072893,-0.005505058,-0.007101144,-0.002773044,-0.001070548,-0.006262443,FALSE
7/24/2018,0.005019633,0.004460127,0.014750412,0.007511815,0.00482072,0.012446846,0.012528532,0.002859376,0.004181256,0.005470548,0.009045298,0.012854993,0.003460746,-0.002780864,-0.002950128,0.001902114,FALSE
7/25/2018,0.008486457,-0.000206573,0.013339973,0.001990748,-0.007188292,0.002844132,0.008309506,0.002138913,0.015096217,0.012469818,0.012685712,0.007803101,0.002875053,0.009852374,0.007314411,0.007571388,FALSE
7/26/2018,-0.002361796,0.003166004,-0.01018659,0.00447124,0.007894102,-0.003340209,0.010843495,-0.000356404,0.007660995,-0.015474761,-0.002817779,0.005728646,0.010660785,0.003364382,-0.005257367,0.005266134,FALSE
7/27/2018,-0.006799348,0.009895076,0.005788892,-0.000152688,0.00894762,0.004152178,-0.004297105,0.002135422,0.000131504,-0.017247796,-0.007249585,-0.003702918,-0.003224444,-0.009202655,-0.002594322,0.001312121,FALSE
7/30/2018,-0.005237266,0.003646378,0.005120467,0.001307634,-0.001399532,0.001234833,0.008188035,0.000710808,-0.009916121,-0.015710641,0.000568312,-0.00185666,-0.006097589,-0.00092493,-0.008003924,-0.001124664,FALSE
7/31/2018,0.004917094,0.003258965,-0.013241905,0.010999058,0.00168322,-0.000146263,-0.001814282,-0.007130172,0.021816959,0.002682392,0.010399123,0.009081843,0.008942948,0.019246039,0.004684183,0.004677776,FALSE
8/1/2018,-0.00167188,-0.000907363,0.001034557,-0.002558157,-0.007259858,-0.005014165,-0.013971272,0,-0.013612531,0.008983821,0.000224855,-0.01026524,-0.006461331,0.006634709,-0.004955161,-0.008435705,FALSE
8/2/2018,0.005432768,-0.008985979,0.00421546,-0.008689251,-0.010370613,-0.007987463,-0.005538028,0.000357618,-0.00131855,0.012498386,0.003703066,-0.006618587,0.004944813,-0.004820847,0.006840921,0.010114289,FALSE
8/3/2018,0.004275975,0.010271892,0.022326347,0.001236665,0.004280242,0.005012917,-0.00516997,0.005706289,0.000923224,0.003581696,0.005918762,0.009489816,0.011131276,0.012903572,0.0034027,0.011672208,FALSE
8/6/2018,0.003660405,0.002312285,-0.00472657,0.000822073,-0.001757186,0.000357739,0.003714527,0.005320147,0.001448925,0.005348576,0.001780226,-0.00033722,0.000749924,-0.002089306,0.006682484,0.000920593,FALSE
8/7/2018,0.003296792,0.000206404,-0.008723831,0.005338205,0.005139619,0.012966211,0.007387613,0.0045879,0.007083751,0.003822859,0.000110941,0.003368629,-0.001500673,-0.002093645,0.004607056,-0.006091275,FALSE
8/8/2018,-0.000420155,0.005302224,-0.0149847,-0.008329733,-0.002633232,-0.001388216,-0.00725544,0.002461496,-0.004454394,0.002721282,0.001554895,-0.004212586,-0.005271107,-0.006307399,0.001060209,-0.007620319,FALSE
8/9/2018,-0.001367358,0.001806245,-0.004863231,0.007200354,0.000769164,-0.013116327,-0.009310833,-0.005989099,-0.005529639,0.000407736,-0.00111041,0.005389097,0.004519706,0.001806288,0.003701799,-0.002989481,FALSE
8/10/2018,-0.006722428,-0.003598243,-0.029033092,-0.015063672,-0.015757145,-0.017634921,0.006128503,-0.011729086,-0.008885231,-0.008046448,-0.004341874,-0.014549456,-0.004330914,-0.009670711,-0.008392766,-0.003749559,FALSE
8/13/2018,-0.003750756,-0.006473509,0.012752591,0.004630942,-0.007495053,0.007893552,-0.01283284,-0.009700124,-0.004807391,-0.00137025,0.000334714,-0.010105415,0.001320157,-0.000303674,-0.005069548,0,FALSE
8/14/2018,0.006360555,0.006963315,0.014170822,-0.001195241,-0.002458361,0.006725936,0.002418887,0.009342476,0.006936395,0.006151322,0.004673662,0.008399871,0.002070739,0.003941013,0.009672258,0.006925399,FALSE
8/16/2018,0.000563513,-0.004386464,-0.022945139,-0.009590716,-0.008407985,-0.021349549,-0.028312998,0.005350589,0.007811771,-0.004644277,0.008070951,-0.009950445,0.019924539,0.016504401,-0.007356559,0.018298407,FALSE
8/17/2018,0.003514413,0.007499242,-0.010337159,-0.002643798,-0.001071982,0.00426833,0.002482121,0.002132033,0.00604848,0.001505008,0.003078745,0.007386398,0.005148973,0.009478821,0.000889132,0.007663021,FALSE
8/20/2018,0.002137387,0.007036624,0.003924997,0.007672904,0.005432617,0.010733766,0.006725447,0.003189962,0.006663864,-0.001505008,0.003287861,0.006992631,-0.003491065,0.001178681,0.007085334,-0.000545402,FALSE
8/21/2018,0.002342559,0.001656419,-0.015154605,0.008443943,0.008455417,0.01138447,0.005049287,0.003884801,0.007395538,0.001642126,0,0.003901242,-0.007204361,-0.009170287,0.007911303,-0.007117619,FALSE
8/23/2018,-0.001922595,0.001023563,0.006020679,-0.013937556,0.001914577,0.008184384,0.007187769,-0.008140231,-0.012617983,0.005180329,0.000656514,-0.011921154,-0.008190603,-0.008655411,8.77E-05,-0.008645447,FALSE
8/24/2018,0.006000253,-0.002216989,0.008268863,0.008687649,0.002317736,-0.002330152,0.007270728,0.003547311,0.004310315,0.010012,0.004799518,0.012936192,0.004289717,0.006870614,0.00584868,-0.001293699,FALSE
8/27/2018,0.007864672,0.011600655,0.021636208,0.014444911,0.007304174,0.015642492,0.007351448,0.013366515,0.012564473,0.009113086,0.003585059,0.013605778,-0.006160654,-0.001489384,0.006420241,0.000554866,FALSE
8/28/2018,0.000482817,0.00397345,-0.005881499,0.001447373,-0.005532971,-0.007811431,-0.004270512,-0.001048822,-0.002061845,0.001732821,0.000542161,-0.003844564,-0.002062094,0.012149902,0.001987262,-0.003333551,FALSE
8/29/2018,0.005366506,-0.00397771,0.011754123,0.01378879,-0.003858995,0.003263103,0.006133151,-0.000349775,0.000773501,0.009014999,0.006481636,0.007508256,0.00729183,-0.001473787,0.011157844,0.001112447,FALSE
8/30/2018,-0.004056878,-0.001292377,-0.025648561,-0.007488247,-0.010705556,-0.010703959,-0.002795125,-0.007727407,-0.006983789,-0.003040097,-0.000754125,-0.011872118,0.000372389,-0.005323828,-0.005735044,-0.003155043,FALSE
8/31/2018,3.46E-05,0.000316834,0.003579785,0.006384845,-0.007261503,-0.002126212,-0.007761407,-0.001058677,0.000648689,0.000793961,-0.000215607,-0.003032357,-0.004292271,0.003847658,0.003940986,-0.000371857,FALSE
9/4/2018,-0.001723772,-0.013810105,-0.025974114,-0.004045178,-0.00242869,-0.013481771,-0.002151887,0.004929534,-0.000778517,-0.00384344,-0.008007795,-0.006941574,0.004478533,-0.008901815,0.001879352,-0.001302272,FALSE
9/5/2018,-0.002694887,-0.003769987,0.005073307,-0.006462342,-0.008031054,-0.005925379,-0.001347079,0.000702284,0.007113617,-0.012560184,0.004011954,0.006604017,0.01386726,0.006239616,-0.010811639,0.011477299,FALSE
9/6/2018,-0.003014749,0.005209934,0.01747807,-0.000293054,-0.010005444,0.002394078,-0.018641288,-0.004573141,0.003088397,-0.007287497,0,0.002023467,0.005676296,0.00325288,-0.002764764,0.002757067,FALSE
9/10/2018,-0.000208289,-0.008600774,0.000261691,0.006528616,0.006720944,0.002806191,-0.000549417,-0.002118242,0.002053794,-0.000271109,-0.001082784,-0.005404719,-0.007330158,-0.007408516,0.003626996,0.001467324,FALSE
9/11/2018,0.003292058,-0.013253935,-0.023549499,-0.00028266,0.001433563,0.000962969,0.00943741,0.001059565,-0.000256333,0.008499161,-0.000866842,0.002030183,-0.00257849,0.000297701,0.007984735,-0.003672364,FALSE
9/12/2018,0.000242049,0.007273628,0.006249102,0.002326841,0.002442077,0.00731897,0.00515949,-0.009219975,0.003073061,-0.004173062,0.004975145,0.000506902,-0.000922224,0.000891352,0.001879378,0.011522849,FALSE
9/14/2018,0.00606898,0.012698372,0.004038424,0.008351713,0.006266054,0.007220834,0.005671693,0.005683992,0.010936103,0.010867734,0.009021405,0.003541047,0.0022123,-0.002379172,-0.002050534,-0.004191391,FALSE
9/17/2018,-0.005308311,-0.012008225,0.017869584,0.005699196,0.004187541,-0.00430984,0.001614595,-0.004259726,0.000379327,-0.012622802,-0.003641702,0.003528274,0.003309567,0.005641701,-0.012479028,0.003645505,FALSE
9/18/2018,0.005411922,-0.008725936,0.019664986,0.012072209,0.004551267,0.00531511,0.006566508,0.004968135,0.009061643,0.006331325,0.005777816,0.00100605,-0.001837358,-0.005939636,0.012650184,-0.004193436,FALSE
9/19/2018,0.001064473,-0.003957744,-0.001853237,0.000765485,0.004098476,-0.00143148,0.003066935,0.016848208,-0.000877804,-0.002554897,-0.001387688,0.010832693,-0.021938118,-0.009578119,0.000427165,-0.001829063,FALSE
9/21/2018,0.007157316,-0.008155577,0.016179221,0.009264859,0.010914007,-0.004983076,0.006852734,0.004774799,0.007949538,0.007818207,0.011023022,0.008555479,0.006315361,0.007490577,0.002385966,0.014152115,FALSE
9/24/2018,-0.003327552,-0.015893166,-0.018548693,0.001321839,-0.008124399,0.001476885,0.014540931,-0.011196805,-0.017273293,0.004946785,0.002013476,-0.014135115,-0.008897619,-0.019802552,-0.006521155,-0.015384699,FALSE
9/25/2018,-0.000928201,0.009081114,0.008249629,0.005830665,-0.002020393,0.004730703,0.006409726,-0.003877966,-0.003056886,-0.001201519,-0.00307462,-0.005205352,-0.01378532,-0.000923463,0.004209313,-0.005923887,FALSE
9/26/2018,-0.002996884,-0.001234143,0.000330608,-0.006950617,0.003281057,-0.000916413,-0.009696087,-0.012082625,-0.000638002,-0.003745266,0.002227485,-0.009982314,-0.009880918,-0.011149209,0.002311843,0.001113259,FALSE
9/27/2018,0.002790475,-0.006921982,0.016942721,0.019291246,0.000283451,0.000822945,0,-0.003581871,0.00140291,0.005879958,0.005073018,-0.00870966,0.01026642,0.003109466,0.003415293,-0.001299125,FALSE
9/28/2018,0.000103097,-0.00429977,-0.008259012,0.000319212,-0.01462224,-0.002879446,-0.002768931,-0.010459742,-0.000637611,0.003723894,0.00305229,-0.006366834,0.014540147,0.012342139,-0.000852641,0.001484833,FALSE
10/1/2018,0.003468383,0.007097026,-0.009090626,-0.001269363,0.00189398,0.006790634,0.013768072,0.003980207,0.008762625,0.004767773,0.004927646,0.009962357,-0.003424542,-0.007695959,-0.003075993,-0.000742099,FALSE
10/3/2018,-3.44E-05,-0.013724357,0.057447371,0.008735204,-0.00489133,-0.016917836,0.009074464,0.009346191,0.006427727,0.003165643,-0.003037774,-0.002909632,0.00133314,-0.014630813,-0.017001405,-0.005022948,FALSE
10/4/2018,-0.007846462,-0.024141916,-0.003850185,-0.011647735,-0.004990437,-0.006594238,-0.00413803,0.006774737,-0.003271847,-0.018207652,-0.009803352,-0.004638834,0.005315097,-0.004714673,-0.015791126,-0.002427248,FALSE
10/5/2018,-0.005612618,-0.027043516,-0.007635796,-0.005748726,-0.006527199,-0.01303379,-0.000129483,-0.00498756,-0.00518087,-0.0126873,-0.001165749,-0.007432269,0.015218753,0.00031507,-0.007544576,-0.000935287,FALSE
10/8/2018,0,0.00305835,0.044685177,0.001378187,-0.005928582,0.000837269,-0.000778003,0.006762759,0.002530427,-0.01133837,-0.000424368,-0.00052077,0.008355733,0.012830784,0.002580386,0.013752501,FALSE
10/9/2018,-0.001460258,-0.004552264,4.65E-05,-0.004266938,0.006641498,0.008532647,0.008909463,-0.003909825,-0.015537642,0.003565628,0.001695968,-0.033716063,0.00405961,0.003414487,-0.002936917,-0.002217368,FALSE
10/10/2018,-0.0321754,0.015322168,-0.028381979,-0.010753998,-0.010595278,-0.007637324,-0.031868812,-0.031472983,-0.032746866,-0.049673564,-0.023903735,-0.026561376,-0.005540004,-0.015930191,-0.034270397,-0.01209684,FALSE
10/11/2018,-0.022272542,-0.021788921,-0.009099703,-0.021413133,-0.017060752,-0.012079206,-0.034428041,-0.030220624,-0.026747341,-0.012740876,-0.027383857,-0.011683184,-0.018503489,-0.02971971,-0.017773721,-0.025024776,FALSE
10/15/2018,0.008159607,0.026785965,0.005280231,0.009496437,-0.009391333,0.003795691,-0.005647779,-0.003414827,0.008545432,0.015040011,0.008327407,-0.000559621,0.003577844,0.005499064,0.016019749,0.011642402,FALSE
10/16/2018,0.021630391,0.006849261,0.027894261,0.011738854,0.016779663,0.00943356,0.008254232,0.016585382,0.016741878,0.029696721,0.027052193,0.015923179,0.010285426,0.018537007,0.01985142,0.011133256,FALSE
10/17/2018,0.000178281,-0.012520502,0.000536499,-0.002418918,-0.008576904,-0.006320225,-0.006322178,0.010042967,-0.007331871,-0.004608506,0.005259426,-0.006449724,-0.001862181,-0.002854182,-0.0082767,0.004680335,FALSE
10/19/2018,-0.015088957,-0.014405306,-0.018166915,-0.028019891,-0.011750241,-0.009451906,-0.013883393,-0.013038167,-0.021093108,-0.020219529,-0.020549933,-0.01847252,0.017002553,0.010425089,-0.029191674,0.021251949,FALSE
10/22/2018,-0.00449878,-0.005674294,0.016217813,-0.015571883,-0.009673113,-0.0100575,-0.01110562,-0.021603994,-0.003422206,0.00824995,-0.00822973,-0.007940826,-0.006434284,-0.014242975,0.00403538,-0.007525291,FALSE
10/23/2018,-0.005103884,-0.009655817,-0.003475781,-0.001291674,-0.009171595,-0.010998875,-0.026500112,-0.008078509,-0.016591211,-0.003832047,-0.005413586,-0.009920131,-0.005548434,0.006355265,0.000187308,0.004412041,FALSE
10/24/2018,-0.030767134,0.007652886,-0.026563059,0.013317493,-0.0055965,-0.010605065,-0.040283923,-0.025426531,-0.034464017,-0.045829766,-0.033569145,-0.032144587,0.02400472,0.011651995,-0.030327017,0.00420954,FALSE
10/25/2018,0.017781591,-0.009813477,0.012204904,-0.002099323,0.01234652,0.006866677,0.012166971,0.015333392,0.007045729,0.033812487,0.01286216,0.012786657,-0.015693655,0.01182687,0.029765281,0.002371865,FALSE
10/26/2018,-0.017744101,-0.009417173,0.019269871,-0.016593545,-0.006257277,-0.010260467,-0.00749298,-0.014541459,-0.009936015,-0.020208554,-0.01137397,-0.005881198,-0.018563811,-0.026333879,-0.031600699,-0.019318095,FALSE
10/29/2018,-0.005555541,0.021779989,-0.022688963,0.010342235,0.010346705,-0.042917972,-0.018828354,0.008671759,-0.016782549,-0.017033591,0.002513484,-0.002362055,0.01395522,0.01638376,-0.00883911,0.011451809,FALSE
10/30/2018,0.014709955,-0.005129707,0.036199707,-0.007398748,-0.001713319,-0.007801882,0.022881468,0.017121043,0.020394158,0.01114168,0.010668458,0.02260418,0.003872712,0.016426597,0.014912581,0.019640452,FALSE
10/31/2018,0.010624215,0.018285593,0.00617293,0.02266742,0.009876054,0.009246215,0.006123735,0.013793301,0.007613119,0.023506444,0.001353893,0.013587337,-0.011849989,-0.013618202,0.012797639,-0.00940824,FALSE
11/1/2018,0.010585321,-0.000592228,0.011317034,0.002809875,0.006869007,0.033659913,0.008451426,0.004555643,0.017448654,0.011620178,0.012547643,0.027743143,-0.004480087,0.003732456,0.020196869,0.007064496,FALSE
11/6/2018,0.00586925,0.014304077,0.002823457,0.022207106,0.003800847,0.019211088,0.018722117,0.02024842,0.013964568,-0.014510465,0.007652814,0.016865509,0.015040696,0.013567952,0.009901631,0.013268844,FALSE
11/7/2018,0.021182836,0.006474757,-0.010828814,0.013599389,0.019717769,0.012634457,0.016241616,0.01290821,0.016094909,0.028954279,0.028965383,0.017836744,0.011361617,0.010965607,0.026711744,0.005684045,FALSE
11/9/2018,-0.011632862,-0.001246265,-0.023917381,-0.017270694,-0.003617021,-0.058222783,-0.023659322,-0.006249253,-0.011805229,-0.018302027,-0.002364135,-0.018382038,-0.000182199,0.003326711,-0.013721181,0.006356042,FALSE
11/12/2018,-0.018861925,-0.009778218,-0.00135541,-0.004027251,-0.006424675,-0.021781967,-0.020947949,-0.020112219,-0.019943469,-0.035858716,-0.013648299,-0.014842533,-0.000546839,0.002111241,-0.020291495,-0.005293802,FALSE
